type,time,price,position,balance,pnl,win,win_streak,lose_streak,month
exit,2024-12-27 09:00:00,97298.54,long,9720.069598930722,0.013310179941801836,True,1,0,2024-12
entry,2024-12-27 09:15:00,96868.74,long,9720.069598930722,0.0,False,0,1,2024-12
exit,2024-12-27 14:30:00,95380.85,long,9570.770719276119,-0.015359857060182724,False,0,2,2024-12
entry,2024-12-27 21:00:00,94777.39,long,9570.770719276119,0.0,False,0,3,2024-12
exit,2024-12-29 16:30:00,93724.06,long,9464.403790183273,-0.011113726596607032,False,0,4,2024-12
entry,2024-12-30 06:15:00,93886.19,long,9464.403790183273,0.0,False,0,5,2024-12
exit,2024-12-30 13:45:00,92680.52,long,9342.863575187754,-0.012841824766773313,False,0,6,2024-12
entry,2024-12-30 17:30:00,93964.0,long,9342.863575187754,0.0,False,0,7,2024-12
exit,2024-12-30 21:30:00,92666.67,long,9213.86973497237,-0.013806670639819552,False,0,8,2024-12
entry,2024-12-31 06:45:00,92816.0,long,9213.86973497237,0.0,False,0,9,2024-12
exit,2024-12-31 08:15:00,94097.36,long,9341.07069303568,0.013805378383037414,True,1,0,2024-12
entry,2024-12-31 08:30:00,94258.39,long,9341.07069303568,0.0,False,0,1,2024-12
exit,2024-12-31 13:15:00,95744.0,long,9488.295656588321,0.01576103729333811,True,1,0,2024-12
entry,2024-12-31 13:30:00,95632.47,long,9488.295656588321,0.0,False,0,1,2024-12
exit,2024-12-31 17:15:00,94538.08,long,9379.71437782794,-0.01144370735169764,False,0,2,2024-12
entry,2025-01-01 12:15:00,93888.31,long,9379.71437782794,0.0,False,0,3,2025-01
exit,2025-01-01 21:15:00,94955.98,long,9486.377706305953,0.01137170325038328,True,1,0,2025-01
entry,2025-01-01 22:00:00,94836.01,long,9486.377706305953,0.0,False,0,1,2025-01
exit,2025-01-02 04:30:00,95812.79,long,9584.084305476095,0.010299674142765003,True,1,0,2025-01
entry,2025-01-02 04:45:00,95708.07,long,9584.084305476095,0.0,False,0,1,2025-01
exit,2025-01-02 09:45:00,96755.51,long,9688.973613816843,0.0109441136990851,True,1,0,2025-01
entry,2025-01-02 10:00:00,96606.14,long,9688.973613816843,0.0,False,0,1,2025-01
exit,2025-01-03 16:00:00,97633.12,long,9791.973093165852,0.010630587248388057,True,1,0,2025-01
entry,2025-01-03 16:15:00,98066.0,long,9791.973093165852,0.0,False,0,1,2025-01
exit,2025-01-06 03:15:00,99099.09,long,9895.12800396897,0.010534639936369272,True,1,0,2025-01
entry,2025-01-06 03:30:00,99119.8,long,9895.12800396897,0.0,False,0,1,2025-01
exit,2025-01-06 14:45:00,100737.03,long,10056.576048273526,0.016315912663261933,True,1,0,2025-01
entry,2025-01-06 15:00:00,101253.83,long,10056.576048273526,0.0,False,0,1,2025-01
exit,2025-01-06 16:15:00,102440.02,long,10174.38897389522,0.011715013644422179,True,1,0,2025-01
entry,2025-01-06 16:30:00,101883.16,long,10174.38897389522,0.0,False,0,1,2025-01
exit,2025-01-07 11:30:00,100666.66,long,10052.905264646866,-0.011940147910606602,False,0,2,2025-01
entry,2025-01-07 13:15:00,100939.29,long,10052.905264646866,0.0,False,0,3,2025-01
exit,2025-01-07 15:00:00,98592.43,long,9819.173075234903,-0.02325021307362074,False,0,4,2025-01
entry,2025-01-08 09:30:00,95799.51,long,9819.173075234903,0.0,False,0,5,2025-01
exit,2025-01-08 11:30:00,94783.99,long,9715.085208382949,-0.010600471756066265,False,0,6,2025-01
entry,2025-01-08 13:15:00,95561.77,long,9715.085208382949,0.0,False,0,7,2025-01
exit,2025-01-08 17:00:00,93859.53,long,9542.030579475198,-0.01781298106973106,False,0,8,2025-01
entry,2025-01-08 17:45:00,94030.82,long,9542.030579475198,0.0,False,0,9,2025-01
exit,2025-01-08 22:30:00,95259.58,long,9666.722308153474,0.013067630379060668,True,1,0,2025-01
entry,2025-01-08 22:45:00,95290.93,long,9666.722308153474,0.0,False,0,1,2025-01
exit,2025-01-09 02:00:00,94079.21,long,9543.800213099563,-0.012716005605150293,False,0,2,2025-01
entry,2025-01-09 14:45:00,92863.8,long,9543.800213099563,0.0,False,0,3,2025-01
exit,2025-01-09 15:30:00,93920.0,long,9652.348019511488,0.011373646135523163,True,1,0,2025-01
entry,2025-01-09 15:45:00,94244.02,long,9652.348019511488,0.0,False,0,1,2025-01
exit,2025-01-09 17:45:00,92693.11,long,9493.505866269928,-0.01645632263988739,False,0,2,2025-01
entry,2025-01-09 18:30:00,93014.93,long,9493.505866269928,0.0,False,0,3,2025-01
exit,2025-01-09 19:45:00,91909.59,long,9380.690087402785,-0.011883468600148439,False,0,4,2025-01
entry,2025-01-10 01:30:00,93113.97,long,9380.690087402785,0.0,False,0,5,2025-01
exit,2025-01-10 05:30:00,94102.28,long,9480.256562984065,0.010613981983584209,True,1,0,2025-01
entry,2025-01-10 05:45:00,93956.83,long,9480.256562984065,0.0,False,0,1,2025-01
exit,2025-01-10 09:15:00,94941.24,long,9579.58366206954,0.010477258545227741,True,1,0,2025-01
entry,2025-01-10 09:30:00,94867.49,long,9579.58366206954,0.0,False,0,1,2025-01
exit,2025-01-10 13:30:00,93548.0,long,9446.343446203557,-0.013908768957627049,False,0,2,2025-01
entry,2025-01-10 17:45:00,95793.05,long,9446.343446203557,0.0,False,0,3,2025-01
exit,2025-01-10 18:30:00,94710.59,long,9339.599909728024,-0.011299984706614974,False,0,4,2025-01
entry,2025-01-10 18:45:00,94861.62,long,9339.599909728024,0.0,False,0,5,2025-01
exit,2025-01-12 09:30:00,93785.55,long,9233.655447943996,-0.011343576042660786,False,0,6,2025-01
entry,2025-01-12 15:30:00,95075.16,long,9233.655447943996,0.0,False,0,7,2025-01
exit,2025-01-12 22:00:00,94043.2,long,9133.431971317079,-0.010854149496041021,False,0,8,2025-01
entry,2025-01-12 23:15:00,94287.16,long,9133.431971317079,0.0,False,0,9,2025-01
exit,2025-01-13 00:15:00,95261.67,long,9227.831047398788,0.010335553642722983,True,1,0,2025-01
entry,2025-01-13 00:30:00,95582.29,long,9227.831047398788,0.0,False,0,1,2025-01
exit,2025-01-13 01:45:00,94218.01,long,9096.118934816579,-0.014273355451098868,False,0,2,2025-01
entry,2025-01-13 23:00:00,94430.22,long,9096.118934816579,0.0,False,0,3,2025-01
exit,2025-01-14 05:00:00,95450.4,long,9194.3891560966,0.010803533021526368,True,1,0,2025-01
entry,2025-01-14 05:15:00,95171.79,long,9194.3891560966,0.0,False,0,1,2025-01
exit,2025-01-14 09:15:00,96407.72,long,9313.79030836761,0.012986306131260283,True,1,0,2025-01
entry,2025-01-14 09:30:00,96789.99,long,9313.79030836761,0.0,False,0,1,2025-01
exit,2025-01-14 16:30:00,95442.13,long,9184.09006348654,-0.013925613588760655,False,0,2,2025-01
entry,2025-01-14 17:00:00,96058.01,long,9184.09006348654,0.0,False,0,3,2025-01
exit,2025-01-15 00:15:00,97208.22,long,9294.061446736338,0.011974118556068447,True,1,0,2025-01
entry,2025-01-15 00:30:00,96858.11,long,9294.061446736338,0.0,False,0,1,2025-01
exit,2025-01-15 13:30:00,98511.99,long,9452.76021078953,0.017075286726119243,True,1,0,2025-01
entry,2025-01-15 13:45:00,98964.0,long,9452.76021078953,0.0,False,0,1,2025-01
exit,2025-01-15 20:00:00,100245.7,long,9575.184554613235,0.01295117416434266,True,1,0,2025-01
entry,2025-01-15 20:15:00,100179.63,long,9575.184554613235,0.0,False,0,1,2025-01
exit,2025-01-16 08:30:00,99052.09,long,9467.41410674166,-0.011255182316005863,False,0,2,2025-01
entry,2025-01-16 09:30:00,99067.25,long,9467.41410674166,0.0,False,0,3,2025-01
exit,2025-01-16 14:45:00,97618.89,long,9329.00081783296,-0.014619967749180507,False,0,4,2025-01
entry,2025-01-16 15:15:00,98414.57,long,9329.00081783296,0.0,False,0,5,2025-01
exit,2025-01-16 16:00:00,99418.82,long,9424.196570568647,0.010204281744054855,True,1,0,2025-01
entry,2025-01-16 16:15:00,99714.85,long,9424.196570568647,0.0,False,0,1,2025-01
exit,2025-01-17 01:30:00,101635.49,long,9605.719070991572,0.01926132366442901,True,1,0,2025-01
entry,2025-01-17 01:45:00,101659.8,long,9605.719070991572,0.0,False,0,1,2025-01
exit,2025-01-17 12:30:00,102711.44,long,9705.08734049257,0.010344698691124643,True,1,0,2025-01
entry,2025-01-17 12:45:00,102745.69,long,9705.08734049257,0.0,False,0,1,2025-01
exit,2025-01-17 15:00:00,104055.18,long,9828.778317909739,0.012744962830070872,True,1,0,2025-01
entry,2025-01-17 15:15:00,103963.32,long,9828.778317909739,0.0,False,0,1,2025-01
exit,2025-01-17 17:15:00,105015.11,long,9928.215415022394,0.010116933549255469,True,1,0,2025-01
entry,2025-01-17 17:30:00,104257.52,long,9928.215415022394,0.0,False,0,1,2025-01
exit,2025-01-17 19:15:00,105409.29,long,10037.895950954577,0.011047356583966161,True,1,0,2025-01
entry,2025-01-17 19:30:00,105634.32,long,10037.895950954577,0.0,False,0,1,2025-01
exit,2025-01-17 22:00:00,104401.2,long,9920.718784906257,-0.011673478846647711,False,0,2,2025-01
entry,2025-01-17 22:15:00,104586.3,long,9920.718784906257,0.0,False,0,3,2025-01
exit,2025-01-18 03:30:00,103290.8,long,9797.831837133499,-0.012386899622608305,False,0,4,2025-01
entry,2025-01-18 11:30:00,103691.44,long,9797.831837133499,0.0,False,0,5,2025-01
exit,2025-01-19 02:00:00,104841.99,long,9906.547613674107,0.011095901455317803,True,1,0,2025-01
entry,2025-01-19 03:45:00,104984.01,long,9906.547613674107,0.0,False,0,1,2025-01
exit,2025-01-19 19:45:00,106200.0,long,10021.291400206472,0.01158262101057117,True,1,0,2025-01
entry,2025-01-19 20:00:00,106074.32,long,10021.291400206472,0.0,False,0,1,2025-01
exit,2025-01-19 21:15:00,104389.99,long,9862.165593469179,-0.015878772543627906,False,0,2,2025-01
entry,2025-01-19 21:30:00,104402.39,long,9862.165593469179,0.0,False,0,3,2025-01
exit,2025-01-19 22:30:00,103356.46,long,9763.363881562229,-0.010018257244877038,False,0,4,2025-01
entry,2025-01-19 23:45:00,101331.57,long,9763.363881562229,0.0,False,0,5,2025-01
exit,2025-01-20 00:45:00,99794.51,long,9615.267132564912,-0.015168619217091006,False,0,6,2025-01
entry,2025-01-20 01:45:00,100692.82,long,9615.267132564912,0.0,False,0,7,2025-01
exit,2025-01-20 02:15:00,101713.58,long,9712.740617548616,0.010137366298808459,True,1,0,2025-01
entry,2025-01-20 02:30:00,101657.32,long,9712.740617548616,0.0,False,0,1,2025-01
exit,2025-01-20 06:30:00,104689.49,long,10002.446078191413,0.029827365112517157,True,1,0,2025-01
entry,2025-01-20 06:45:00,107486.5,long,10002.446078191413,0.0,False,0,1,2025-01
exit,2025-01-20 07:00:00,108975.42,long,10141.001543433475,0.013852158178003782,True,1,0,2025-01
entry,2025-01-20 07:15:00,108706.15,long,10141.001543433475,0.0,False,0,1,2025-01
exit,2025-01-20 07:45:00,107120.65,long,9993.093095317947,-0.014585191362218253,False,0,2,2025-01
entry,2025-01-20 08:00:00,107862.48,long,9993.093095317947,0.0,False,0,3,2025-01
exit,2025-01-20 12:15:00,106655.98,long,9881.314960608814,-0.011185539216231666,False,0,4,2025-01
entry,2025-01-20 12:30:00,106476.0,long,9881.314960608814,0.0,False,0,5,2025-01
exit,2025-01-20 13:30:00,107689.47,long,9993.928876094464,0.01139665276682078,True,1,0,2025-01
entry,2025-01-20 13:45:00,107956.31,long,9993.928876094464,0.0,False,0,1,2025-01
exit,2025-01-20 15:30:00,106460.01,long,9855.410657221475,-0.013860236608679966,False,0,2,2025-01
entry,2025-01-20 15:45:00,104957.99,long,9855.410657221475,0.0,False,0,3,2025-01
exit,2025-01-20 16:30:00,106520.89,long,10002.164813967154,0.014890719610769931,True,1,0,2025-01
entry,2025-01-20 16:45:00,106670.38,long,10002.164813967154,0.0,False,0,1,2025-01
exit,2025-01-20 17:00:00,104231.73,long,9773.499844145344,-0.022861547882364275,False,0,2,2025-01
entry,2025-01-21 05:45:00,101365.98,long,9773.499844145344,0.0,False,0,3,2025-01
exit,2025-01-21 07:15:00,102446.21,long,9877.653404705221,0.010656731183381396,True,1,0,2025-01
entry,2025-01-21 07:30:00,102161.24,long,9877.653404705221,0.0,False,0,1,2025-01
exit,2025-01-21 11:00:00,103570.02,long,10013.863973052674,0.013789769975383948,True,1,0,2025-01
entry,2025-01-21 11:15:00,103676.28,long,10013.863973052674,0.0,False,0,1,2025-01
exit,2025-01-21 14:15:00,105240.37,long,10164.935987804862,0.015086285889115647,True,1,0,2025-01
entry,2025-01-21 16:00:00,106043.46,long,10164.935987804862,0.0,False,0,1,2025-01
exit,2025-01-21 16:45:00,104965.99,long,10061.653677148644,-0.010160645456117723,False,0,2,2025-01
entry,2025-01-21 17:45:00,106173.26,long,10061.653677148644,0.0,False,0,3,2025-01
exit,2025-01-22 07:30:00,105087.92,long,9958.79995294392,-0.010222347886840732,False,0,4,2025-01
entry,2025-01-22 14:15:00,104662.98,long,9958.79995294392,0.0,False,0,5,2025-01
exit,2025-01-22 16:30:00,103437.96,long,9842.237925774856,-0.011704425002995178,False,0,6,2025-01
entry,2025-01-22 17:15:00,104265.98,long,9842.237925774856,0.0,False,0,7,2025-01
exit,2025-01-23 01:45:00,102931.94,long,9716.310570730568,-0.012794585539789627,False,0,8,2025-01
entry,2025-01-23 05:30:00,102487.56,long,9716.310570730568,0.0,False,0,9,2025-01
exit,2025-01-23 10:30:00,101290.18,long,9602.793223345368,-0.011683174035951316,False,0,10,2025-01
entry,2025-01-23 13:45:00,102512.28,long,9602.793223345368,0.0,False,0,11,2025-01
exit,2025-01-23 14:30:00,104940.95,long,9830.297828820363,0.02369150310577428,True,1,0,2025-01
entry,2025-01-23 14:45:00,105213.5,long,9830.297828820363,0.0,False,0,1,2025-01
exit,2025-01-23 15:00:00,103537.99,long,9673.751736207088,-0.01592485755154993,False,0,2,2025-01
entry,2025-01-23 15:45:00,105263.52,long,9673.751736207088,0.0,False,0,3,2025-01
exit,2025-01-23 16:00:00,106500.0,long,9787.384650504324,0.011746519591972593,True,1,0,2025-01
entry,2025-01-23 16:15:00,105965.28,long,9787.384650504324,0.0,False,0,1,2025-01
exit,2025-01-23 17:00:00,104741.33,long,9674.33564574555,-0.011550481440713467,False,0,2,2025-01
entry,2025-01-23 17:15:00,105286.94,long,9674.33564574555,0.0,False,0,3,2025-01
exit,2025-01-23 19:45:00,103770.04,long,9534.954638556705,-0.014407294959849826,False,0,4,2025-01
entry,2025-01-23 20:15:00,105769.22,long,9534.954638556705,0.0,False,0,5,2025-01
exit,2025-01-23 20:45:00,103284.48,long,9310.958629239367,-0.02349208966464933,False,0,6,2025-01
entry,2025-01-24 05:00:00,104861.72,long,9310.958629239367,0.0,False,0,7,2025-01
exit,2025-01-24 18:00:00,106644.0,long,9469.212140107973,0.01699647879130728,True,1,0,2025-01
entry,2025-01-24 18:15:00,106917.98,long,9469.212140107973,0.0,False,0,1,2025-01
exit,2025-01-24 19:45:00,105760.94,long,9366.738662638698,-0.010821753272929335,False,0,2,2025-01
entry,2025-01-25 15:00:00,104923.11,long,9366.738662638698,0.0,False,0,3,2025-01
exit,2025-01-26 23:00:00,103349.66,long,9226.272992599668,-0.014996219612628647,False,0,4,2025-01
entry,2025-01-27 11:15:00,99057.06,long,9226.272992599668,0.0,False,0,5,2025-01
exit,2025-01-27 12:45:00,100619.68,long,9371.81697203633,0.015774948297476277,True,1,0,2025-01
entry,2025-01-27 13:00:00,101628.22,long,9371.81697203633,0.0,False,0,1,2025-01
exit,2025-01-27 13:45:00,100483.99,long,9266.299881075638,-0.01125897905129114,False,0,2,2025-01
entry,2025-01-27 19:15:00,99690.0,long,9266.299881075638,0.0,False,0,3,2025-01
exit,2025-01-27 20:30:00,100944.51,long,9382.908024959761,0.012584110743304233,True,1,0,2025-01
entry,2025-01-28 02:00:00,101515.99,long,9382.908024959761,0.0,False,0,1,2025-01
exit,2025-01-28 03:30:00,102601.99,long,9483.28470566894,0.010697822086944031,True,1,0,2025-01
entry,2025-01-28 03:45:00,102636.32,long,9483.28470566894,0.0,False,0,1,2025-01
exit,2025-01-28 20:45:00,101264.48,long,9356.530850010193,-0.013366028711863542,False,0,2,2025-01
entry,2025-01-29 05:45:00,102262.0,long,9356.530850010193,0.0,False,0,3,2025-01
exit,2025-01-29 19:30:00,103448.29,long,9465.071255850666,0.01160049676321595,True,1,0,2025-01
entry,2025-01-29 19:45:00,103583.99,long,9465.071255850666,0.0,False,0,1,2025-01
exit,2025-01-30 02:45:00,104663.19,long,9563.684032779938,0.010418598472601737,True,1,0,2025-01
entry,2025-01-30 03:00:00,104724.11,long,9563.684032779938,0.0,False,0,1,2025-01
exit,2025-01-30 14:45:00,105920.57,long,9672.947939609607,0.011424876277296603,True,1,0,2025-01
entry,2025-01-30 15:00:00,106236.47,long,9672.947939609607,0.0,False,0,1,2025-01
exit,2025-01-30 17:15:00,105131.77,long,9572.363784386012,-0.010398500627891716,False,0,2,2025-01
entry,2025-01-30 17:45:00,105300.01,long,9572.363784386012,0.0,False,0,3,2025-01
exit,2025-01-31 03:00:00,104218.92,long,9474.086616476325,-0.010266760658427243,False,0,4,2025-01
entry,2025-01-31 10:30:00,104299.99,long,9474.086616476325,0.0,False,0,5,2025-01
exit,2025-01-31 15:30:00,105641.98,long,9595.986239845846,0.012866635941192195,True,1,0,2025-01
entry,2025-01-31 15:45:00,105464.01,long,9595.986239845846,0.0,False,0,1,2025-01
exit,2025-01-31 18:15:00,104018.68,long,9464.478185183063,-0.01370448553966408,False,0,2,2025-01
entry,2025-02-01 07:45:00,102166.49,long,9464.478185183063,0.0,False,0,3,2025-02
exit,2025-02-01 22:00:00,101070.05,long,9362.906403071707,-0.010731894577174828,False,0,4,2025-02
entry,2025-02-01 23:30:00,100818.02,long,9362.906403071707,0.0,False,0,5,2025-02
exit,2025-02-02 03:15:00,99612.0,long,9250.904080667116,-0.011962345620356252,False,0,6,2025-02
entry,2025-02-02 06:15:00,100488.01,long,9250.904080667116,0.0,False,0,7,2025-02
exit,2025-02-02 08:00:00,99412.75,long,9151.915881758829,-0.01070038107033855,False,0,8,2025-02
entry,2025-02-02 16:15:00,98847.68,long,9151.915881758829,0.0,False,0,9,2025-02
exit,2025-02-02 17:15:00,97848.01,long,9059.36038880727,-0.010113236850880059,False,0,10,2025-02
entry,2025-02-02 18:15:00,97831.99,long,9059.36038880727,0.0,False,0,11,2025-02
exit,2025-02-02 21:30:00,96781.73,long,8962.105044804262,-0.010735343316639168,False,0,12,2025-02
entry,2025-02-03 01:00:00,95782.01,long,8962.105044804262,0.0,False,0,13,2025-02
exit,2025-02-03 01:30:00,94153.52,long,8809.730935674446,-0.017002044538426242,False,0,14,2025-02
entry,2025-02-03 02:15:00,93885.99,long,8809.730935674446,0.0,False,0,15,2025-02
exit,2025-02-03 04:45:00,92786.53,long,8706.563820170453,-0.01171058642508871,False,0,16,2025-02
entry,2025-02-03 05:15:00,93587.99,long,8706.563820170453,0.0,False,0,17,2025-02
exit,2025-02-03 07:30:00,94575.97,long,8798.476371375495,0.01055669643081325,True,1,0,2025-02
entry,2025-02-03 07:45:00,95333.01,long,8798.476371375495,0.0,False,0,1,2025-02
exit,2025-02-03 13:15:00,94374.36,long,8710.000623327478,-0.01005580333611611,False,0,2,2025-02
entry,2025-02-03 13:30:00,95352.71,long,8710.000623327478,0.0,False,0,3,2025-02
exit,2025-02-03 14:45:00,96589.5,long,8822.975300931555,0.01297068536384538,True,1,0,2025-02
entry,2025-02-03 15:00:00,96726.11,long,8822.975300931555,0.0,False,0,1,2025-02
exit,2025-02-03 15:15:00,98339.99,long,8970.187086649676,0.01668505018965405,True,1,0,2025-02
entry,2025-02-03 15:30:00,98648.8,long,8970.187086649676,0.0,False,0,1,2025-02
exit,2025-02-03 18:45:00,99816.05,long,9076.325740915028,0.011832379106486934,True,1,0,2025-02
entry,2025-02-03 19:00:00,99946.13,long,9076.325740915028,0.0,False,0,1,2025-02
exit,2025-02-03 19:30:00,101237.99,long,9193.642361094904,0.01292556300078851,True,1,0,2025-02
entry,2025-02-03 19:45:00,101880.0,long,9193.642361094904,0.0,False,0,1,2025-02
exit,2025-02-04 01:00:00,100759.03,long,9092.48612554802,-0.01100284648606209,False,0,2,2025-02
entry,2025-02-04 01:15:00,101249.09,long,9092.48612554802,0.0,False,0,3,2025-02
exit,2025-02-04 13:00:00,99493.61,long,8934.83851070351,-0.01733822990409095,False,0,4,2025-02
entry,2025-02-04 13:15:00,99478.26,long,8934.83851070351,0.0,False,0,5,2025-02
exit,2025-02-04 20:15:00,98274.48,long,8826.718606893224,-0.012100935420462644,False,0,6,2025-02
entry,2025-02-05 10:00:00,97516.01,long,8826.718606893224,0.0,False,0,7,2025-02
exit,2025-02-05 12:15:00,98549.99,long,8920.309910568954,0.010603181980066712,True,1,0,2025-02
entry,2025-02-05 12:30:00,98380.0,long,8920.309910568954,0.0,False,0,1,2025-02
exit,2025-02-05 18:00:00,96875.74,long,8783.915670011194,-0.015290302907094877,False,0,2,2025-02
entry,2025-02-06 07:00:00,98068.44,long,8783.915670011194,0.0,False,0,3,2025-02
exit,2025-02-06 16:15:00,97044.36,long,8692.18960238592,-0.01044250321510165,False,0,4,2025-02
entry,2025-02-07 04:00:00,97671.46,long,8692.18960238592,0.0,False,0,5,2025-02
exit,2025-02-07 13:45:00,98828.01,long,8795.115798888351,0.011841227724045389,True,1,0,2025-02
entry,2025-02-07 14:00:00,99573.91,long,8795.115798888351,0.0,False,0,1,2025-02
exit,2025-02-07 15:00:00,98412.5,long,8692.531342377735,-0.01166379827808317,False,0,2,2025-02
entry,2025-02-08 07:45:00,96209.92,long,8692.531342377735,0.0,False,0,3,2025-02
exit,2025-02-09 03:30:00,97175.37,long,8779.759399364983,0.01003482800941935,True,1,0,2025-02
entry,2025-02-09 03:45:00,97300.0,long,8779.759399364983,0.0,False,0,1,2025-02
