type,time,price,position,balance,pnl,win,win_streak,lose_streak,month
entry,2025-01-17 04:50:00,101312.84,long,10261.522772282204,0.0,False,0,1,2025-01
exit,2025-01-17 04:53:00,101413.82,long,10271.750583185,0.0009967147303344692,True,1,0,2025-01
entry,2025-01-17 07:11:00,101626.02,long,10271.750583185,0.0,False,0,1,2025-01
exit,2025-01-17 07:13:00,101579.33,long,10267.031437096932,-0.000459429583092974,False,0,2,2025-01
entry,2025-01-17 08:31:00,102023.22,long,10267.031437096932,0.0,False,0,3,2025-01
exit,2025-01-17 08:33:00,102027.99,long,10267.511462525996,4.675406245757685e-05,True,1,0,2025-01
entry,2025-01-17 17:25:00,105070.87,long,10267.511462525996,0.0,False,0,1,2025-01
exit,2025-01-17 17:28:00,104957.99,long,10256.480843916957,-0.0010743225025166003,False,0,2,2025-01
entry,2025-01-18 01:28:00,104616.06,long,10256.480843916957,0.0,False,0,3,2025-01
exit,2025-01-18 01:30:00,104476.23,long,10242.772014542146,-0.001336601665174575,False,0,4,2025-01
entry,2025-01-19 06:29:00,105308.37,long,10242.772014542146,0.0,False,0,5,2025-01
exit,2025-01-19 06:32:00,105268.58,long,10238.901857797166,-0.0003778427108878102,False,0,6,2025-01
entry,2025-01-19 17:50:00,105043.99,long,10238.901857797166,0.0,False,0,7,2025-01
exit,2025-01-19 17:52:00,105046.0,long,10239.097777551682,1.9134840555823374e-05,True,1,0,2025-01
entry,2025-01-20 09:06:00,108899.13,long,10239.097777551682,0.0,False,0,1,2025-01
exit,2025-01-20 09:08:00,108921.89,long,10241.237756681148,0.00020900075142926688,True,1,0,2025-01
entry,2025-01-21 17:47:00,106164.0,long,10241.237756681148,0.0,False,0,1,2025-01
exit,2025-01-21 17:50:00,106181.26,long,10242.902763309387,0.00016257865189706067,True,1,0,2025-01
entry,2025-01-23 14:31:00,103388.84,long,10242.902763309387,0.0,False,0,1,2025-01
exit,2025-01-23 14:36:00,104358.84,long,10339.002261866583,0.009382057096297913,True,1,0,2025-01
entry,2025-01-25 21:53:00,105072.27,long,10339.002261866583,0.0,False,0,1,2025-01
exit,2025-01-25 21:57:00,105048.72,long,10336.684966320698,-0.0002241314478120815,False,0,2,2025-01
entry,2025-01-26 03:02:00,104808.0,long,10336.684966320698,0.0,False,0,3,2025-01
exit,2025-01-26 03:04:00,104793.61,long,10335.265753124517,-0.00013729867949008323,False,0,4,2025-01
entry,2025-01-26 03:42:00,105026.8,long,10335.265753124517,0.0,False,0,5,2025-01
exit,2025-01-26 03:47:00,105152.03,long,10347.589134682974,0.0011923623303766728,True,1,0,2025-01
entry,2025-01-28 15:31:00,103681.05,long,10347.589134682974,0.0,False,0,1,2025-01
exit,2025-01-28 15:33:00,103593.53,long,10338.854452684021,-0.0008441272537267341,False,0,2,2025-01
entry,2025-01-29 05:06:00,102207.01,long,10338.854452684021,0.0,False,0,3,2025-01
exit,2025-01-29 05:11:00,102303.21,long,10348.585661906836,0.0009412270254263166,True,1,0,2025-01
entry,2025-01-29 05:35:00,102308.68,long,10348.585661906836,0.0,False,0,1,2025-01
exit,2025-01-29 05:37:00,102263.01,long,10343.96611342689,-0.00044639418669079056,False,0,2,2025-01
entry,2025-01-29 19:40:00,103781.82,long,10343.96611342689,0.0,False,0,3,2025-01
exit,2025-01-29 19:42:00,103320.01,long,10297.93736782538,-0.004449815969694959,False,0,4,2025-01
entry,2025-01-30 03:47:00,105110.75,long,10297.93736782538,0.0,False,0,5,2025-01
exit,2025-01-30 03:49:00,104977.95,long,10284.926652152175,-0.0012634292876799735,False,0,6,2025-01
entry,2025-01-30 14:49:00,105780.5,long,10284.926652152175,0.0,False,0,7,2025-01
exit,2025-01-30 14:53:00,105999.49,long,10306.21881930543,0.0020702303354589446,True,1,0,2025-01
entry,2025-02-03 14:31:00,95196.7,long,10306.21881930543,0.0,False,0,1,2025-02
exit,2025-02-03 14:35:00,95811.39,long,10372.766605584146,0.00645705155745957,True,1,0,2025-02
entry,2025-02-03 17:49:00,98606.01,long,10372.766605584146,0.0,False,0,1,2025-02
exit,2025-02-03 17:51:00,98655.64,long,10377.987386818832,0.000503316177178359,True,1,0,2025-02
entry,2025-02-04 14:32:00,99820.26,long,10377.987386818832,0.0,False,0,1,2025-02
exit,2025-02-04 14:35:00,100019.99,long,10398.752664536696,0.002000896411209707,True,1,0,2025-02
entry,2025-02-04 16:13:00,99777.15,long,10398.752664536696,0.0,False,0,1,2025-02
exit,2025-02-04 16:16:00,99679.23,long,10388.547463637376,-0.0009813870209763875,False,0,2,2025-02
entry,2025-02-04 18:40:00,99553.16,long,10388.547463637376,0.0,False,0,3,2025-02
exit,2025-02-04 18:42:00,99532.97,long,10386.44060160215,-0.0002028062193104585,False,0,4,2025-02
entry,2025-02-05 16:50:00,98104.35,long,10386.44060160215,0.0,False,0,5,2025-02
exit,2025-02-05 16:52:00,98151.98,long,10391.483254306684,0.00048550344607534157,True,1,0,2025-02
entry,2025-02-07 01:51:00,97010.16,long,10391.483254306684,0.0,False,0,1,2025-02
exit,2025-02-07 01:55:00,97611.6,long,10455.907987638433,0.006199762993896796,True,1,0,2025-02
entry,2025-02-07 11:51:00,97711.99,long,10455.907987638433,0.0,False,0,1,2025-02
exit,2025-02-07 11:53:00,97630.76,long,10447.215774883007,-0.0008313207007657475,False,0,2,2025-02
entry,2025-02-08 10:03:00,96255.21,long,10447.215774883007,0.0,False,0,3,2025-02
exit,2025-02-08 10:05:00,96212.05,long,10442.53133408397,-0.00044839131305196567,False,0,4,2025-02
entry,2025-02-08 18:28:00,96424.94,long,10442.53133408397,0.0,False,0,5,2025-02
exit,2025-02-08 18:32:00,96424.4,long,10442.47285370617,-5.600210899903146e-06,False,0,6,2025-02
entry,2025-02-09 01:25:00,96833.4,long,10442.47285370617,0.0,False,0,7,2025-02
exit,2025-02-09 01:27:00,96837.76,long,10442.94303426001,4.502578655718459e-05,True,1,0,2025-02
entry,2025-02-09 01:57:00,96970.4,long,10442.94303426001,0.0,False,0,1,2025-02
exit,2025-02-09 02:00:00,96964.17,long,10442.272112668437,-6.424640921354197e-05,False,0,2,2025-02
entry,2025-02-09 04:52:00,97302.34,long,10442.272112668437,0.0,False,0,3,2025-02
exit,2025-02-09 04:54:00,97214.03,long,10432.794878613535,-0.0009075835175186286,False,0,4,2025-02
entry,2025-02-09 08:00:00,97200.05,long,10432.794878613535,0.0,False,0,5,2025-02
exit,2025-02-09 08:02:00,97146.32,long,10427.027864411095,-0.0005527774934271923,False,0,6,2025-02
entry,2025-02-09 20:28:00,96573.96,long,10427.027864411095,0.0,False,0,7,2025-02
exit,2025-02-09 20:31:00,96548.0,long,10424.224980037707,-0.00026880952173868877,False,0,8,2025-02
entry,2025-02-09 22:41:00,96187.91,long,10424.224980037707,0.0,False,0,9,2025-02
exit,2025-02-09 22:45:00,96328.8,long,10439.49372906695,0.0014647370963771777,True,1,0,2025-02
entry,2025-02-10 05:44:00,97189.3,long,10439.49372906695,0.0,False,0,1,2025-02
exit,2025-02-10 05:48:00,97400.01,long,10462.126937904257,0.002168037016420543,True,1,0,2025-02
entry,2025-02-10 13:41:00,97707.99,long,10462.126937904257,0.0,False,0,1,2025-02
exit,2025-02-10 13:44:00,97756.01,long,10467.268700983797,0.0004914644135038948,True,1,0,2025-02
entry,2025-02-11 05:03:00,98237.72,long,10467.268700983797,0.0,False,0,1,2025-02
exit,2025-02-11 05:06:00,98255.15,long,10469.125874516103,0.00017742675623977355,True,1,0,2025-02
entry,2025-02-12 07:19:00,96000.0,long,10469.125874516103,0.0,False,0,1,2025-02
exit,2025-02-12 07:21:00,95969.46,long,10465.795383847273,-0.0003181249999999469,False,0,2,2025-02
entry,2025-02-12 22:20:00,97848.01,long,10465.795383847273,0.0,False,0,3,2025-02
exit,2025-02-12 22:23:00,97832.36,long,10464.121464288182,-0.00015994193443469307,False,0,4,2025-02
entry,2025-02-13 21:32:00,96572.85,long,10464.121464288182,0.0,False,0,5,2025-02
exit,2025-02-13 21:34:00,96600.64,long,10467.13264119238,0.0002877620366386058,True,1,0,2025-02
entry,2025-02-14 06:06:00,96778.25,long,10467.13264119238,0.0,False,0,1,2025-02
exit,2025-02-14 06:09:00,96801.95,long,10469.695934531497,0.00024488973503866696,True,1,0,2025-02
entry,2025-02-14 16:55:00,97156.51,long,10469.695934531497,0.0,False,0,1,2025-02
exit,2025-02-14 17:00:00,97476.87,long,10504.218292215883,0.0032973601048453816,True,1,0,2025-02
entry,2025-02-15 12:36:00,97692.29,long,10504.218292215883,0.0,False,0,1,2025-02
exit,2025-02-15 12:40:00,97720.41,long,10507.24185342401,0.0002878425718140232,True,1,0,2025-02
entry,2025-02-15 13:35:00,97897.24,long,10507.24185342401,0.0,False,0,1,2025-02
exit,2025-02-15 13:37:00,97818.01,long,10498.738153298787,-0.0008093180155028801,False,0,2,2025-02
entry,2025-02-16 05:40:00,97576.51,long,10498.738153298787,0.0,False,0,3,2025-02
exit,2025-02-16 05:43:00,97588.91,long,10500.072330480376,0.0001270797654067124,True,1,0,2025-02
entry,2025-02-16 17:12:00,97147.43,long,10500.072330480376,0.0,False,0,1,2025-02
exit,2025-02-16 17:14:00,97138.88,long,10499.14821320393,-8.801056291429799e-05,False,0,2,2025-02
entry,2025-02-16 19:33:00,97072.75,long,10499.14821320393,0.0,False,0,3,2025-02
exit,2025-02-16 19:35:00,97051.15,long,10496.812010702142,-0.0002225135272257983,False,0,4,2025-02
entry,2025-02-18 00:06:00,96043.99,long,10496.812010702142,0.0,False,0,5,2025-02
exit,2025-02-18 00:08:00,95991.37,long,10491.061080862564,-0.0005478739481772354,False,0,6,2025-02
entry,2025-02-18 01:08:00,95948.01,long,10491.061080862564,0.0,False,0,7,2025-02
exit,2025-02-18 01:12:00,95987.69,long,10495.399735762116,0.00041355730045888883,True,1,0,2025-02
entry,2025-02-18 23:59:00,95671.74,long,10495.399735762116,0.0,False,0,1,2025-02
exit,2025-02-19 00:01:00,95595.25,long,10487.00861497986,-0.0007995046395100625,False,0,2,2025-02
entry,2025-02-19 22:22:00,96519.99,long,10487.00861497986,0.0,False,0,3,2025-02
exit,2025-02-19 22:24:00,96544.16,long,10489.634713451524,0.00025041444782569755,True,1,0,2025-02
entry,2025-02-19 23:01:00,96758.31,long,10489.634713451524,0.0,False,0,1,2025-02
exit,2025-02-19 23:05:00,96766.0,long,10490.4683916229,7.947637779115446e-05,True,1,0,2025-02
entry,2025-02-20 08:26:00,96928.0,long,10490.4683916229,0.0,False,0,1,2025-02
exit,2025-02-20 08:31:00,97006.28,long,10498.940596410952,0.000807609772202067,True,1,0,2025-02
entry,2025-02-21 07:23:00,98551.15,long,10498.940596410952,0.0,False,0,1,2025-02
exit,2025-02-21 07:26:00,98560.26,long,10499.911111202848,9.243930689795121e-05,True,1,0,2025-02
entry,2025-02-21 09:00:00,98288.25,long,10499.911111202848,0.0,False,0,1,2025-02
exit,2025-02-21 09:02:00,98253.85,long,10496.236237123541,-0.00034999097043642013,False,0,2,2025-02
entry,2025-02-22 09:47:00,96449.98,long,10496.236237123541,0.0,False,0,3,2025-02
exit,2025-02-22 09:50:00,96450.88,long,10496.334180250264,9.331261655143308e-06,True,1,0,2025-02
entry,2025-02-23 14:05:00,96036.0,long,10496.334180250264,0.0,False,0,1,2025-02
exit,2025-02-23 14:07:00,95979.55,long,10490.164430734718,-0.0005878004081800725,False,0,2,2025-02
entry,2025-02-24 09:27:00,96000.0,long,10490.164430734718,0.0,False,0,3,2025-02
exit,2025-02-24 09:29:00,96019.5,long,10492.295245384712,0.0002031250000000817,True,1,0,2025-02
entry,2025-02-26 21:20:00,84772.92,long,10492.295245384712,0.0,False,0,1,2025-02
exit,2025-02-26 21:22:00,84670.01,long,10479.55813424471,-0.0012139489827648342,False,0,2,2025-02
entry,2025-02-26 22:53:00,84940.91,long,10479.55813424471,0.0,False,0,3,2025-02
exit,2025-02-26 22:55:00,84636.9,long,10442.050995830583,-0.00357907632494181,False,0,4,2025-02
entry,2025-02-27 10:51:00,86614.09,long,10442.050995830583,0.0,False,0,5,2025-02
exit,2025-02-27 10:56:00,86881.41,long,10474.278651541166,0.003086333874777303,True,1,0,2025-02
entry,2025-03-01 19:30:00,85445.43,long,10474.278651541166,0.0,False,0,1,2025-03
exit,2025-03-01 19:33:00,85400.0,long,10468.709641248404,-0.0005316843744597177,False,0,2,2025-03
entry,2025-03-01 21:57:00,86123.99,long,10468.709641248404,0.0,False,0,3,2025-03
exit,2025-03-01 21:59:00,86076.86,long,10462.98080442382,-0.0005472342839667466,False,0,4,2025-03
entry,2025-03-02 15:25:00,85905.4,long,10462.98080442382,0.0,False,0,5,2025-03
exit,2025-03-02 15:29:00,86431.07,long,10527.005593546059,0.0061191729507110715,True,1,0,2025-03
entry,2025-03-05 10:25:00,89157.11,long,10527.005593546059,0.0,False,0,1,2025-03
exit,2025-03-05 10:31:00,89764.37,long,10598.70631844323,0.00681112252292615,True,1,0,2025-03
entry,2025-03-05 23:45:00,90981.29,long,10598.70631844323,0.0,False,0,1,2025-03
exit,2025-03-05 23:47:00,90833.17,long,10581.451337997385,-0.0016280270372072136,False,0,2,2025-03
entry,2025-03-06 04:43:00,92222.45,long,10581.451337997385,0.0,False,0,3,2025-03
exit,2025-03-06 04:45:00,92115.13,long,10569.137618750134,-0.0011637079691547703,False,0,4,2025-03
entry,2025-03-06 10:07:00,90883.65,long,10569.137618750134,0.0,False,0,5,2025-03
exit,2025-03-06 10:09:00,90824.04,long,10562.205389537798,-0.0006558935518105047,False,0,6,2025-03
entry,2025-03-06 21:59:00,89939.0,long,10562.205389537798,0.0,False,0,7,2025-03
exit,2025-03-06 22:03:00,90519.8,long,10630.413051289022,0.006457710225819646,True,1,0,2025-03
entry,2025-03-07 09:21:00,88887.98,long,10630.413051289022,0.0,False,0,1,2025-03
exit,2025-03-07 09:23:00,88812.0,long,10621.326347061557,-0.0008547837401636782,False,0,2,2025-03
entry,2025-03-07 13:30:00,90096.9,long,10621.326347061557,0.0,False,0,3,2025-03
exit,2025-03-07 13:32:00,89540.0,long,10555.674624941501,-0.006181122768929792,False,0,4,2025-03
entry,2025-03-11 03:12:00,79787.05,long,10555.674624941501,0.0,False,0,5,2025-03
exit,2025-03-11 03:14:00,79648.0,long,10537.278574998581,-0.001742764019975751,False,0,6,2025-03
entry,2025-03-11 18:52:00,83426.38,long,10537.278574998581,0.0,False,0,7,2025-03
exit,2025-03-11 18:54:00,83349.31,long,10527.54414735381,-0.0009238085123675077,False,0,8,2025-03
entry,2025-03-12 01:41:00,83355.62,long,10527.54414735381,0.0,False,0,9,2025-03
exit,2025-03-12 01:44:00,83346.4,long,10526.379691291477,-0.0001106104183496992,False,0,10,2025-03
entry,2025-03-12 09:49:00,82660.02,long,10526.379691291477,0.0,False,0,11,2025-03
exit,2025-03-12 09:51:00,82528.65,long,10509.650315953253,-0.0015892810091264753,False,0,12,2025-03
entry,2025-03-12 12:30:00,84125.43,long,10509.650315953253,0.0,False,0,13,2025-03
exit,2025-03-12 12:32:00,84019.09,long,10496.365436284901,-0.001264064861243419,False,0,14,2025-03
entry,2025-03-14 02:28:00,81924.38,long,10496.365436284901,0.0,False,0,15,2025-03
exit,2025-03-14 02:30:00,81849.81,long,10486.811333213462,-0.0009102296532484955,False,0,16,2025-03
entry,2025-03-14 10:46:00,83274.65,long,10486.811333213462,0.0,False,0,17,2025-03
exit,2025-03-14 10:48:00,83158.99,long,10472.246221276044,-0.0013888980620150315,False,0,18,2025-03
entry,2025-03-15 19:47:00,84310.96,long,10472.246221276044,0.0,False,0,19,2025-03
exit,2025-03-15 19:49:00,84252.1,long,10464.935233326383,-0.0006981298754040743,False,0,20,2025-03
entry,2025-03-16 16:07:00,83845.61,long,10464.935233326383,0.0,False,0,21,2025-03
exit,2025-03-16 16:10:00,84217.43,long,10511.34281767642,0.004434579222454049,True,1,0,2025-03
entry,2025-03-17 12:00:00,83741.79,long,10511.34281767642,0.0,False,0,1,2025-03
exit,2025-03-17 12:02:00,83435.98,long,10472.957278663298,-0.003651820674002715,False,0,2,2025-03
entry,2025-03-17 21:21:00,84163.97,long,10472.957278663298,0.0,False,0,3,2025-03
