timestamp,open,high,low,close,volume
2024-12-09 07:02:00,0.4705,0.47096,0.47029,0.47062,340356.0
2024-12-09 07:03:00,0.47062,0.47116,0.47014,0.47089,226068.0
2024-12-09 07:04:00,0.47088,0.47129,0.47021,0.47021,219254.0
2024-12-09 07:05:00,0.47021,0.47034,0.46876,0.46914,1020218.0
2024-12-09 07:06:00,0.46917,0.46992,0.46885,0.46926,471353.0
2024-12-09 07:07:00,0.46926,0.46928,0.46841,0.46846,505213.0
2024-12-09 07:08:00,0.4685,0.4685,0.46725,0.4681,1781390.0
2024-12-09 07:09:00,0.46801,0.46841,0.46725,0.46751,406880.0
2024-12-09 07:10:00,0.46749,0.46758,0.46672,0.46707,795525.0
2024-12-09 07:11:00,0.46705,0.46786,0.46691,0.46725,1082512.0
2024-12-09 07:12:00,0.46724,0.46731,0.46606,0.46618,1277504.0
2024-12-09 07:13:00,0.46618,0.46665,0.4658,0.46628,1483389.0
2024-12-09 07:14:00,0.4663,0.46709,0.46578,0.46696,662178.0
2024-12-09 07:15:00,0.46695,0.46776,0.46667,0.46672,929996.0
2024-12-09 07:16:00,0.46672,0.46672,0.4658,0.46584,746493.0
2024-12-09 07:17:00,0.46591,0.46654,0.46526,0.46526,2202368.0
2024-12-09 07:18:00,0.46525,0.46569,0.46502,0.46507,960466.0
2024-12-09 07:19:00,0.46507,0.46542,0.46423,0.46449,1123097.0
2024-12-09 07:20:00,0.46445,0.46525,0.46419,0.46419,959362.0
2024-12-09 07:21:00,0.4642,0.46568,0.46417,0.46555,732438.0
2024-12-09 07:22:00,0.4656,0.46574,0.46487,0.46501,594909.0
2024-12-09 07:23:00,0.465,0.46561,0.46372,0.46546,797040.0
2024-12-09 07:24:00,0.46548,0.46707,0.46512,0.4668,961087.0
2024-12-09 07:25:00,0.46683,0.46777,0.46645,0.46748,782066.0
2024-12-09 07:26:00,0.46747,0.46822,0.46703,0.46709,647647.0
2024-12-09 07:27:00,0.46709,0.46744,0.46615,0.46615,829487.0
2024-12-09 07:28:00,0.46614,0.46624,0.46418,0.46489,578520.0
2024-12-09 07:29:00,0.4649,0.46552,0.46472,0.46552,328633.0
2024-12-09 07:30:00,0.46552,0.46633,0.46515,0.46594,479116.0
2024-12-09 07:31:00,0.46594,0.46594,0.4651,0.46553,419796.0
2024-12-09 07:32:00,0.46554,0.46582,0.46488,0.46503,486434.0
2024-12-09 07:33:00,0.46502,0.46526,0.46381,0.46397,443833.0
2024-12-09 07:34:00,0.46397,0.46567,0.46387,0.46562,542925.0
2024-12-09 07:35:00,0.46559,0.46572,0.46465,0.46557,507244.0
2024-12-09 07:36:00,0.46555,0.46827,0.46519,0.46827,1344000.0
2024-12-09 07:37:00,0.46828,0.4683,0.46716,0.46763,603423.0
2024-12-09 07:38:00,0.46763,0.46853,0.46748,0.46842,529669.0
2024-12-09 07:39:00,0.46843,0.46905,0.46806,0.4687,445104.0
2024-12-09 07:40:00,0.4687,0.46885,0.4679,0.46851,390628.0
2024-12-09 07:41:00,0.4685,0.46916,0.46849,0.46892,198279.0
2024-12-09 07:42:00,0.46892,0.46988,0.46892,0.46913,660378.0
2024-12-09 07:43:00,0.46914,0.47042,0.46914,0.47038,1215836.0
2024-12-09 07:44:00,0.47039,0.47075,0.47011,0.47062,338079.0
2024-12-09 07:45:00,0.47063,0.47115,0.4701,0.47037,704997.0
2024-12-09 07:46:00,0.47042,0.47112,0.47033,0.4708,258971.0
2024-12-09 07:47:00,0.47088,0.47144,0.47074,0.47126,316184.0
2024-12-09 07:48:00,0.47124,0.47248,0.47115,0.47234,380676.0
2024-12-09 07:49:00,0.47234,0.47277,0.47208,0.47229,749133.0
2024-12-09 07:50:00,0.47226,0.47241,0.47154,0.47208,655436.0
2024-12-09 07:51:00,0.47207,0.47249,0.47157,0.47244,255017.0
2024-12-09 07:52:00,0.47243,0.47244,0.47167,0.47188,648021.0
2024-12-09 07:53:00,0.47187,0.47197,0.47137,0.47156,203556.0
2024-12-09 07:54:00,0.47156,0.47177,0.47132,0.47156,182853.0
2024-12-09 07:55:00,0.47156,0.47164,0.47113,0.47156,142281.0
2024-12-09 07:56:00,0.47157,0.47168,0.47131,0.47156,126171.0
2024-12-09 07:57:00,0.47156,0.47174,0.47061,0.47064,372133.0
2024-12-09 07:58:00,0.47063,0.47067,0.4702,0.47032,215866.0
2024-12-09 07:59:00,0.47033,0.47041,0.47009,0.47012,179275.0
2024-12-09 08:00:00,0.47014,0.47024,0.46964,0.46969,891712.0
2024-12-09 08:01:00,0.4697,0.47002,0.46952,0.46966,184605.0
2024-12-09 08:02:00,0.46965,0.46965,0.46821,0.4685,665716.0
2024-12-09 08:03:00,0.46844,0.46909,0.46782,0.46909,747728.0
2024-12-09 08:04:00,0.4691,0.46931,0.4685,0.46892,305332.0
2024-12-09 08:05:00,0.46891,0.46891,0.46778,0.4681,238460.0
2024-12-09 08:06:00,0.4681,0.46824,0.46711,0.46734,440530.0
2024-12-09 08:07:00,0.46737,0.46777,0.46661,0.46697,557279.0
2024-12-09 08:08:00,0.46698,0.46786,0.46661,0.46751,330300.0
2024-12-09 08:09:00,0.46751,0.46828,0.46744,0.46809,188583.0
2024-12-09 08:10:00,0.46814,0.46816,0.46729,0.4673,192279.0
2024-12-09 08:11:00,0.46734,0.46766,0.46684,0.46708,183844.0
2024-12-09 08:12:00,0.46709,0.4672,0.46631,0.46657,268063.0
2024-12-09 08:13:00,0.46654,0.46916,0.46653,0.46878,802628.0
2024-12-09 08:14:00,0.46882,0.4698,0.46882,0.46926,427908.0
2024-12-09 08:15:00,0.46926,0.46958,0.46849,0.46893,891566.0
2024-12-09 08:16:00,0.46893,0.4693,0.46857,0.46883,805950.0
2024-12-09 08:17:00,0.4688,0.46966,0.46875,0.46923,560019.0
2024-12-09 08:18:00,0.46925,0.46999,0.46918,0.46996,667253.0
2024-12-09 08:19:00,0.46998,0.47007,0.46919,0.46972,382757.0
2024-12-09 08:20:00,0.46972,0.47014,0.46928,0.46958,183804.0
2024-12-09 08:21:00,0.46959,0.46959,0.46836,0.46901,260539.0
2024-12-09 08:22:00,0.46893,0.46929,0.46862,0.46879,175119.0
2024-12-09 08:23:00,0.46879,0.46879,0.46811,0.46874,136582.0
2024-12-09 08:24:00,0.4687,0.4696,0.46856,0.46936,152568.0
2024-12-09 08:25:00,0.46934,0.46949,0.46815,0.46871,298892.0
2024-12-09 08:26:00,0.4687,0.46879,0.46712,0.46712,248355.0
2024-12-09 08:27:00,0.46711,0.46711,0.46636,0.4664,466130.0
2024-12-09 08:28:00,0.46645,0.46655,0.46522,0.46563,753359.0
2024-12-09 08:29:00,0.46564,0.46621,0.46545,0.46621,215273.0
2024-12-09 08:30:00,0.4662,0.46621,0.46486,0.46493,680851.0
2024-12-09 08:31:00,0.46489,0.46592,0.46456,0.46456,363826.0
2024-12-09 08:32:00,0.46455,0.46486,0.46388,0.46403,709779.0
2024-12-09 08:33:00,0.46401,0.4646,0.46375,0.46407,648647.0
2024-12-09 08:34:00,0.46407,0.46407,0.4618,0.46197,2051844.0
2024-12-09 08:35:00,0.46199,0.46317,0.46197,0.46276,1042707.0
2024-12-09 08:36:00,0.46274,0.46284,0.46166,0.46192,1138778.0
2024-12-09 08:37:00,0.46192,0.46219,0.46029,0.46048,1568610.0
2024-12-09 08:38:00,0.46051,0.46103,0.45901,0.45971,3357076.0
2024-12-09 08:39:00,0.45972,0.46275,0.45957,0.46261,1670111.0
2024-12-09 08:40:00,0.46259,0.46516,0.46238,0.46484,2002207.0
