timestamp,open,high,low,close,volume
2024-12-09 07:02:00,128.21,128.31,128.1,128.21,2120.723
2024-12-09 07:03:00,128.21,128.4,128.01,128.29,1504.149
2024-12-09 07:04:00,128.28,128.45,128.07,128.1,1267.676
2024-12-09 07:05:00,128.08,128.13,127.7,127.81,3486.763
2024-12-09 07:06:00,127.82,128.11,127.74,127.86,8036.043
2024-12-09 07:07:00,127.85,127.93,127.71,127.72,2224.982
2024-12-09 07:08:00,127.71,127.72,127.22,127.48,10722.062
2024-12-09 07:09:00,127.48,127.63,127.2,127.37,5170.503
2024-12-09 07:10:00,127.38,127.39,127.01,127.11,4638.951
2024-12-09 07:11:00,127.11,127.4,127.1,127.23,4843.305
2024-12-09 07:12:00,127.24,127.29,126.75,126.8,18665.631
2024-12-09 07:13:00,126.8,126.95,126.2,126.38,33537.179
2024-12-09 07:14:00,126.38,126.72,126.24,126.67,9601.837
2024-12-09 07:15:00,126.68,127.06,126.39,126.4,12651.573
2024-12-09 07:16:00,126.41,126.48,126.15,126.23,9989.204
2024-12-09 07:17:00,126.23,126.51,125.94,125.97,11363.993
2024-12-09 07:18:00,125.97,126.04,125.6,125.61,13744.521
2024-12-09 07:19:00,125.61,125.82,125.22,125.36,19130.143
2024-12-09 07:20:00,125.37,125.47,125.0,125.16,25716.731
2024-12-09 07:21:00,125.17,125.91,125.06,125.84,9500.048
2024-12-09 07:22:00,125.84,125.97,125.73,125.73,6574.771
2024-12-09 07:23:00,125.73,125.89,125.1,125.86,11657.402
2024-12-09 07:24:00,125.87,126.31,125.55,126.25,6310.308
2024-12-09 07:25:00,126.25,126.56,126.14,126.52,5305.671
2024-12-09 07:26:00,126.51,126.56,126.25,126.3,5000.983
2024-12-09 07:27:00,126.31,126.36,126.02,126.02,3311.903
2024-12-09 07:28:00,126.01,126.04,125.4,125.56,6587.773
2024-12-09 07:29:00,125.58,125.81,125.56,125.81,6291.459
2024-12-09 07:30:00,125.81,126.28,125.71,126.06,9290.846
2024-12-09 07:31:00,126.05,126.05,125.75,125.94,3328.964
2024-12-09 07:32:00,125.94,126.16,125.87,125.97,3629.388
2024-12-09 07:33:00,125.97,126.05,125.56,125.61,2756.291
2024-12-09 07:34:00,125.6,126.23,125.57,126.21,4267.661
2024-12-09 07:35:00,126.21,126.24,125.8,126.1,3752.438
2024-12-09 07:36:00,126.1,126.8,126.02,126.8,4443.292
2024-12-09 07:37:00,126.8,126.8,126.52,126.6,3562.41
2024-12-09 07:38:00,126.59,126.77,126.52,126.72,2767.855
2024-12-09 07:39:00,126.71,126.98,126.64,126.88,2547.268
2024-12-09 07:40:00,126.88,126.93,126.67,126.78,2879.367
2024-12-09 07:41:00,126.79,127.0,126.74,126.95,1825.223
2024-12-09 07:42:00,126.94,127.11,126.82,126.87,2708.159
2024-12-09 07:43:00,126.87,127.11,126.87,127.11,3001.139
2024-12-09 07:44:00,127.11,127.32,127.08,127.32,4819.355
2024-12-09 07:45:00,127.32,127.42,127.09,127.12,2441.974
2024-12-09 07:46:00,127.13,127.33,127.13,127.2,1387.036
2024-12-09 07:47:00,127.21,127.4,127.16,127.37,1149.705
2024-12-09 07:48:00,127.37,127.66,127.34,127.66,2323.044
2024-12-09 07:49:00,127.66,127.82,127.61,127.68,3492.492
2024-12-09 07:50:00,127.69,127.75,127.47,127.54,3077.967
2024-12-09 07:51:00,127.53,127.63,127.3,127.59,4101.026
